SalePrice,LnSalePrice,Age,GrLivArea,BaseLivArea,Location,Amenities,RoadRail,BedroomAbvGr,Bathrooms,OverallCond,OverallQual,LotFrontage,LotArea,TwoStory_dum,FlatContour_dum,FlatRoof_dum,GarageArea,Garage_dum,CentralAirNum,LowQualFinSF,Fireplaces,KitchenQual_Ex,Zoning_2,Zoning_3,Zoning_4,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010
157000.0,11.964001084330445,48.0,1253.0,733.0,2,0,0,2.0,1.5,5.0,6.0,74.7688,10920.0,0,1,0,352.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
148000.0,11.904967552746252,48.0,1081.0,697.0,2,0,0,3.0,1.0,6.0,6.0,74.7688,12929.0,0,1,0,401.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
242000.0,12.396693005138824,48.0,2069.0,425.0,2,1,0,4.0,2.0,7.0,7.0,313.0,27650.0,0,0,1,505.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
116000.0,11.661345470088502,55.0,910.0,0.0,2,0,0,3.0,1.0,7.0,5.0,74.0,8892.0,0,1,0,414.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
98300.0,11.495779306135258,58.0,1048.0,0.0,2,0,0,3.0,1.0,5.0,5.0,60.0,7200.0,0,1,0,420.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
127000.0,11.751942365440728,48.0,1507.0,666.0,2,0,0,4.0,2.0,5.0,5.0,70.0,7910.0,0,1,0,404.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
159000.0,11.976659481202368,49.0,1256.0,964.0,2,0,0,3.0,1.5,6.0,5.0,80.0,8000.0,0,1,0,311.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
125900.0,11.743243220032438,46.0,1027.0,839.0,2,0,0,3.0,1.0,5.0,5.0,80.0,8000.0,0,1,0,299.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
155000.0,11.951180395901384,48.0,1269.0,906.0,2,0,0,3.0,1.5,6.0,5.0,70.0,7931.0,0,1,0,308.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
138000.0,11.835008964139341,60.0,1320.0,315.0,2,0,1,3.0,2.0,6.0,6.0,60.0,8064.0,1,1,0,576.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
112500.0,11.630708500626612,54.0,984.0,0.0,2,0,0,2.0,1.0,7.0,6.0,64.0,6390.0,0,1,0,280.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
105500.0,11.566466231898259,54.0,832.0,0.0,2,0,1,2.0,1.0,6.0,6.0,59.0,7227.0,0,0,0,528.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
127500.0,11.755871643580617,54.0,1278.0,673.0,2,0,0,4.0,1.0,5.0,6.0,60.0,7200.0,1,1,0,240.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
150000.0,11.918390573078392,53.0,1588.0,370.0,2,0,0,3.0,1.5,6.0,5.0,60.0,7200.0,1,1,0,480.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
109500.0,11.603679828238693,54.0,825.0,0.0,2,0,0,2.0,1.0,7.0,5.0,60.0,7200.0,0,1,0,350.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
140000.0,11.84939770159144,45.0,1796.0,400.0,2,0,0,4.0,1.5,5.0,6.0,71.0,7056.0,1,1,0,483.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
167900.0,12.031123843065632,44.0,1611.0,780.0,2,0,0,4.0,1.5,6.0,6.0,80.0,9760.0,1,1,0,442.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
136870.0,11.826786849205313,45.0,1117.0,0.0,2,1,0,3.0,1.0,5.0,5.0,69.0,7590.0,0,1,0,264.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
73000.0,11.198214720130528,83.0,764.0,0.0,2,0,1,2.0,1.0,5.0,5.0,30.0,5232.0,0,0,0,504.0,1,0,0.0,0.0,0,0,0,0,0,1,0,0
157500.0,11.967180737247824,104.0,1539.0,0.0,2,0,0,3.0,2.0,8.0,5.0,60.0,10440.0,1,1,0,686.0,1,1,0.0,1.0,0,0,0,0,0,1,0,0
122600.0,11.716682302484248,60.0,1323.0,0.0,2,0,1,3.0,1.0,7.0,5.0,57.0,9184.0,1,1,0,400.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
111000.0,11.617285480294472,98.0,1360.0,0.0,2,0,0,2.0,1.0,5.0,5.0,80.0,4800.0,1,1,0,330.0,1,0,0.0,0.0,0,0,0,0,0,1,0,0
256000.0,12.4529327234617,88.0,2792.0,493.0,2,0,0,5.0,2.0,7.0,6.0,60.0,10440.0,1,1,0,520.0,1,1,0.0,2.0,0,0,0,0,0,1,0,0
64000.0,11.06663836234181,68.0,672.0,0.0,2,0,0,2.0,1.0,4.0,5.0,60.0,4800.0,0,1,0,256.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
139500.0,11.845819880243557,93.0,1456.0,0.0,2,0,0,4.0,1.5,7.0,6.0,60.0,6000.0,1,1,0,308.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
118000.0,11.678439903447801,98.0,1594.0,0.0,2,0,0,3.0,2.0,6.0,4.0,63.0,11426.0,1,1,0,0.0,0,1,108.0,0.0,0,0,0,0,0,1,0,0
200000.0,12.206072645530174,5.0,2082.0,0.0,2,0,0,3.0,2.5,5.0,7.0,63.0,11426.0,1,1,0,484.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
119164.0,11.688255974575329,68.0,1656.0,0.0,2,0,0,2.0,2.0,6.0,4.0,63.0,7628.0,1,1,0,440.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
122250.0,11.713823407337118,88.0,1740.0,360.0,2,0,1,2.0,1.0,5.0,5.0,81.0,7308.0,1,1,0,225.0,1,0,0.0,1.0,1,0,0,0,0,1,0,0
120000.0,11.695247021764184,88.0,1027.0,0.0,2,0,0,2.0,1.0,6.0,7.0,60.0,5400.0,0,1,0,0.0,0,1,0.0,1.0,0,0,0,0,0,1,0,0
155000.0,11.951180395901384,68.0,1436.0,590.0,2,0,0,3.0,2.0,6.0,6.0,60.0,10800.0,1,1,0,828.0,1,1,0.0,2.0,0,0,0,0,0,1,0,0
78000.0,11.26446410567173,98.0,899.0,0.0,2,0,0,2.0,1.0,6.0,5.0,60.0,6756.0,0,1,0,200.0,1,0,0.0,0.0,0,0,0,0,0,1,0,0
95000.0,11.461632170582678,118.0,1080.0,0.0,2,0,0,3.0,1.0,9.0,5.0,44.0,5914.0,1,1,0,0.0,0,1,0.0,0.0,0,0,0,0,0,1,0,0
115000.0,11.652687407345388,60.0,789.0,273.0,2,0,0,2.0,1.0,5.0,5.0,50.0,6000.0,0,1,0,250.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
147000.0,11.898187865760873,60.0,1122.0,752.0,2,0,0,2.0,1.0,7.0,5.0,100.0,12000.0,0,1,0,528.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
140000.0,11.84939770159144,62.0,1499.0,445.0,2,0,0,3.0,1.0,6.0,5.0,75.0,9000.0,1,1,0,869.0,1,1,0.0,1.0,0,0,0,0,0,1,0,0
112500.0,11.630708500626612,51.0,928.0,308.0,2,0,0,3.0,1.0,6.0,5.0,50.0,6000.0,0,1,0,288.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
107900.0,11.588960151246226,54.0,901.0,0.0,2,0,0,2.0,1.0,7.0,4.0,50.0,6000.0,0,1,0,281.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
139500.0,11.845819880243557,108.0,1627.0,0.0,2,0,0,4.0,2.0,5.0,5.0,69.0,9142.0,1,1,0,420.0,1,0,0.0,0.0,0,0,0,0,0,1,0,0
153900.0,11.94405831982697,93.0,1416.0,0.0,2,0,1,4.0,1.5,8.0,5.0,100.0,12665.0,1,1,0,720.0,1,1,0.0,1.0,0,0,0,0,0,1,0,0
132000.0,11.790557201568507,88.0,1450.0,116.0,2,0,1,3.0,1.0,8.0,7.0,53.0,5350.0,1,1,0,288.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
114000.0,11.643953727376633,108.0,1017.0,0.0,2,0,0,2.0,1.0,7.0,5.0,69.0,9143.0,1,1,0,308.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
130000.0,11.77528972943772,88.0,2350.0,234.0,2,0,0,4.0,2.0,5.0,5.0,60.0,9600.0,1,1,0,393.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
129500.0,11.771436160121729,91.0,2058.0,319.0,2,0,0,3.0,1.5,5.0,6.0,60.0,9600.0,1,1,0,396.0,1,0,0.0,1.0,0,0,0,0,0,1,0,0
129400.0,11.770663661048937,103.0,1540.0,0.0,2,0,0,3.0,1.5,9.0,5.0,60.0,6000.0,1,1,0,0.0,0,1,0.0,0.0,0,0,0,0,0,1,0,0
161000.0,11.9891596439666,80.0,1378.0,141.0,2,0,0,3.0,2.0,9.0,7.0,60.0,9600.0,1,1,0,360.0,1,1,0.0,1.0,0,0,0,0,0,1,0,0
163000.0,12.0015054797889,103.0,1912.0,0.0,2,0,0,3.0,2.0,7.0,6.0,60.0,10800.0,1,1,0,672.0,1,0,0.0,1.0,0,0,0,0,0,1,0,0
128000.0,11.759785542901755,94.0,1484.0,0.0,2,0,0,3.0,2.0,6.0,6.0,35.0,6300.0,1,1,0,0.0,0,1,0.0,1.0,0,0,0,0,0,1,0,0
122000.0,11.711776323715394,136.0,2358.0,259.0,2,0,0,4.0,2.0,5.0,8.0,50.0,5250.0,1,1,0,0.0,0,0,205.0,0.0,0,0,0,0,0,1,0,0
116900.0,11.66907414746016,82.0,1111.0,0.0,2,0,0,2.0,1.0,7.0,7.0,66.8214,5700.0,1,1,0,288.0,1,1,0.0,1.0,0,0,0,0,0,1,0,0
325000.0,12.691580461311874,115.0,2775.0,0.0,2,0,1,3.0,3.5,9.0,10.0,75.0,13500.0,1,1,0,880.0,1,1,0.0,1.0,0,0,0,0,0,1,0,0
55000.0,10.915088464214607,88.0,1086.0,0.0,2,0,0,2.0,1.0,1.0,2.0,60.0,11340.0,1,1,0,400.0,1,0,0.0,0.0,0,0,0,0,0,1,0,0
184000.0,12.122691036591123,118.0,2495.0,0.0,2,0,0,5.0,2.0,7.0,7.0,60.0,10800.0,1,1,0,342.0,1,1,0.0,1.0,0,0,0,0,0,1,0,0
110000.0,11.608235644774552,49.0,984.0,200.0,2,0,0,2.0,1.0,6.0,5.0,65.0,9750.0,0,1,0,308.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
131500.0,11.786762130599957,54.0,1795.0,0.0,2,0,0,4.0,2.0,5.0,5.0,81.0,12150.0,1,1,0,352.0,1,0,0.0,0.0,0,0,0,0,0,1,0,0
97000.0,11.48246625748552,52.0,882.0,0.0,2,0,0,2.0,1.0,5.0,5.0,70.0,12702.0,0,1,0,308.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
115500.0,11.657025808943985,50.0,1093.0,0.0,2,0,0,2.0,1.0,6.0,4.0,52.0,8516.0,0,1,0,308.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
138000.0,11.835008964139341,80.0,1143.0,679.0,2,0,0,2.0,1.0,7.0,5.0,55.0,7111.0,0,0,0,288.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
79500.0,11.283512300642423,78.0,935.0,0.0,2,0,1,2.0,1.0,6.0,5.0,50.0,9100.0,0,1,0,308.0,1,1,156.0,0.0,0,0,0,0,0,1,0,0
153000.0,11.938193200374572,73.0,1738.0,175.0,2,0,0,3.0,2.0,5.0,5.0,66.8214,7010.0,1,1,0,240.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
109500.0,11.603679828238693,84.0,784.0,784.0,2,0,0,2.0,1.0,6.0,5.0,50.0,6130.0,0,1,0,0.0,0,1,0.0,0.0,0,0,0,0,0,1,0,0
124000.0,11.728036844587175,67.0,1210.0,600.0,2,0,0,3.0,1.0,7.0,5.0,50.0,5000.0,1,1,0,240.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
106900.0,11.579649097013137,108.0,1290.0,0.0,2,0,0,3.0,1.5,9.0,6.0,59.0,5870.0,1,1,0,200.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
164900.0,12.01309450854769,68.0,1672.0,521.0,2,0,0,3.0,1.5,7.0,6.0,50.0,6000.0,1,1,0,240.0,1,1,0.0,1.0,0,0,0,0,0,1,0,0
119000.0,11.686878772093667,84.0,949.0,0.0,2,0,0,2.0,1.0,7.0,5.0,50.0,6000.0,0,0,0,370.0,1,1,0.0,1.0,0,0,0,0,0,1,0,0
120000.0,11.695247021764184,79.0,1158.0,0.0,2,0,0,3.0,1.0,7.0,6.0,50.0,6000.0,1,1,0,208.0,1,1,0.0,1.0,0,0,0,0,0,1,0,0
157000.0,11.964001084330445,71.0,1497.0,363.0,2,0,0,3.0,2.0,7.0,6.0,50.0,6000.0,1,1,0,672.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
105000.0,11.56171562913966,69.0,1342.0,264.0,2,0,0,2.0,2.0,5.0,6.0,50.0,6000.0,1,1,0,240.0,1,1,0.0,1.0,0,0,0,0,0,1,0,0
113000.0,11.635143097694478,82.0,1013.0,0.0,2,0,0,3.0,1.0,7.0,6.0,50.0,5000.0,0,0,0,160.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
115000.0,11.652687407345388,88.0,1216.0,68.0,2,0,0,3.0,1.0,7.0,5.0,60.0,5520.0,1,1,0,355.0,1,1,0.0,1.0,0,0,0,0,0,1,0,0
123000.0,11.719939634354555,79.0,1136.0,80.0,2,0,0,2.0,1.0,7.0,4.0,52.0,6240.0,1,1,0,336.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
81300.0,11.305901295535902,63.0,808.0,0.0,2,0,0,1.0,1.0,6.0,5.0,66.8214,6120.0,0,1,0,164.0,1,0,0.0,0.0,0,0,0,0,0,1,0,0
162900.0,12.000891794590137,78.0,1573.0,0.0,2,0,0,3.0,2.0,7.0,5.0,52.0,6240.0,1,1,0,360.0,1,1,0.0,1.0,0,0,0,0,0,1,0,0
150000.0,11.918390573078392,69.0,2009.0,540.0,2,0,0,4.0,2.0,5.0,7.0,52.0,6240.0,1,1,0,400.0,1,1,0.0,1.0,0,0,0,0,0,1,0,0
123500.0,11.72399643505017,85.0,1902.0,203.0,2,0,1,4.0,2.0,5.0,5.0,51.0,6120.0,1,1,0,576.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
128000.0,11.759785542901755,88.0,1362.0,0.0,2,0,1,3.0,2.0,8.0,6.0,60.0,6155.0,1,1,0,502.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
68500.0,11.134589024250317,81.0,520.0,0.0,2,0,0,1.0,1.0,6.0,4.0,60.0,6324.0,0,1,0,240.0,1,0,0.0,0.0,0,0,0,0,0,1,0,0
127000.0,11.751942365440728,60.0,1285.0,377.0,2,0,0,2.0,1.0,5.0,5.0,50.0,8635.0,1,1,0,240.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
207000.0,12.240474072247506,85.0,1848.0,0.0,2,0,0,4.0,1.5,7.0,6.0,64.0,13053.0,1,0,0,370.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
184000.0,12.122691036591123,83.0,1820.0,329.0,2,0,0,4.0,2.0,6.0,7.0,60.0,9120.0,1,1,0,240.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
162500.0,11.998433280751929,93.0,1716.0,0.0,2,0,0,4.0,2.0,4.0,6.0,60.0,9144.0,1,1,0,672.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
145000.0,11.884489021402711,68.0,1505.0,399.0,2,0,0,3.0,1.0,5.0,5.0,66.8214,9144.0,1,1,0,240.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
130000.0,11.77528972943772,90.0,838.0,816.0,2,0,1,2.0,1.0,7.0,6.0,55.0,10267.0,0,1,0,275.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
160000.0,11.982929094215963,98.0,1984.0,196.0,2,0,0,5.0,2.0,8.0,6.0,57.0,8094.0,1,1,0,360.0,0,1,0.0,0.0,0,0,0,0,0,1,0,0
161000.0,11.9891596439666,83.0,1666.0,0.0,2,0,0,3.0,1.0,7.0,8.0,66.8214,5100.0,1,1,0,228.0,1,1,0.0,1.0,0,0,0,0,0,1,0,0
127500.0,11.755871643580617,98.0,1609.0,0.0,2,0,0,3.0,1.0,8.0,6.0,63.0,4347.0,1,1,0,228.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
93850.0,11.449453042014655,78.0,768.0,0.0,1,0,1,1.0,1.0,6.0,6.0,74.7688,6291.0,0,1,0,440.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
141000.0,11.856515169360305,70.0,1969.0,0.0,1,0,0,4.0,2.0,6.0,6.0,60.0,6876.0,0,0,0,400.0,1,1,697.0,1.0,0,0,0,0,0,1,0,0
120000.0,11.695247021764184,93.0,1308.0,0.0,1,0,0,2.0,2.0,6.0,5.0,66.8214,10320.0,1,1,0,400.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
127500.0,11.755871643580617,83.0,1040.0,0.0,1,0,0,2.0,1.0,7.0,6.0,60.0,7200.0,0,1,0,320.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
89500.0,11.401993904262946,88.0,1406.0,0.0,1,0,1,3.0,1.0,7.0,6.0,74.7688,7920.0,1,1,0,0.0,0,1,0.0,0.0,0,0,0,0,0,1,0,0
125000.0,11.736069016284437,53.0,825.0,825.0,2,0,0,2.0,1.0,7.0,5.0,49.0,8235.0,0,0,0,720.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
82375.0,11.319037271804808,93.0,1344.0,0.0,1,0,0,3.0,2.0,3.0,3.0,60.0,10320.0,1,1,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,0
135000.0,11.813030057420567,102.0,1469.0,0.0,1,0,0,3.0,1.0,7.0,6.0,60.0,10320.0,1,1,0,216.0,1,1,0.0,0.0,0,0,0,0,0,1,0,0
134000.0,11.805595078933049,40.0,1211.0,742.0,1,0,0,3.0,1.0,5.0,5.0,55.0,8250.0,0,1,0,322.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
135000.0,11.813030057420567,60.0,1271.0,0.0,1,0,0,4.0,2.0,5.0,5.0,115.0,21286.0,1,1,0,312.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
134432.0,11.808813773969108,49.0,1588.0,0.0,2,0,0,4.0,2.0,4.0,4.0,80.0,17120.0,1,1,0,680.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
127500.0,11.755871643580617,68.0,1355.0,532.0,1,0,0,4.0,2.0,7.0,5.0,62.0,10106.0,1,1,0,0.0,0,1,0.0,0.0,0,0,1,0,0,1,0,0
129500.0,11.771436160121729,43.0,1040.0,906.0,1,0,0,3.0,1.0,5.0,5.0,70.0,11200.0,0,1,0,384.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
157500.0,11.967180737247824,30.0,1096.0,528.0,1,0,0,3.0,1.0,5.0,6.0,80.0,13014.0,0,1,0,484.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
145000.0,11.884489021402711,41.0,992.0,758.0,1,0,0,3.0,1.0,7.0,5.0,68.0,10265.0,0,1,0,294.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
130000.0,11.77528972943772,41.0,894.0,702.0,1,0,0,3.0,1.0,7.0,5.0,57.0,9764.0,0,1,0,450.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
153000.0,11.938193200374572,30.0,1034.0,450.0,1,0,0,3.0,1.0,8.0,6.0,74.7688,7703.0,0,1,0,504.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
120000.0,11.695247021764184,41.0,1073.0,221.0,1,0,0,3.0,1.0,5.0,5.0,74.7688,9981.0,0,1,0,270.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
152000.0,11.931635799828413,24.0,1126.0,1060.0,1,0,0,2.0,1.0,5.0,5.0,74.7688,7400.0,0,1,0,506.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
108959.0,11.598726943661342,39.0,1258.0,1198.0,1,0,0,0.0,1.0,4.0,4.0,60.0,12900.0,0,1,0,400.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
95541.0,11.467310753709356,88.0,1140.0,1300.0,1,0,0,3.0,1.0,4.0,5.0,60.0,12900.0,0,1,0,400.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
80000.0,11.289781913656018,49.0,1006.0,288.0,1,0,0,3.0,1.0,3.0,5.0,66.8214,9000.0,0,1,0,0.0,0,1,0.0,0.0,0,0,1,0,0,1,0,0
149350.0,11.914047823644255,42.0,1228.0,0.0,1,0,0,3.0,1.5,6.0,5.0,74.7688,8544.0,0,1,0,271.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
144900.0,11.883799128308773,45.0,960.0,634.0,1,0,0,3.0,1.0,8.0,5.0,94.0,9239.0,0,1,0,300.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
185000.0,12.128111104060462,52.0,1188.0,776.0,1,1,0,1.0,1.0,8.0,6.0,88.0,14175.0,0,1,0,621.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
165000.0,12.013700752882718,54.0,1383.0,1064.0,1,1,0,3.0,1.0,5.0,5.0,66.8214,13284.0,0,1,0,354.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
235000.0,12.367340793126296,48.0,1252.0,1509.0,2,0,0,1.0,1.0,7.0,6.0,66.8214,13500.0,0,1,1,564.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
140000.0,11.84939770159144,50.0,1601.0,0.0,1,0,0,3.0,1.0,6.0,5.0,85.0,13825.0,1,1,0,300.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
108000.0,11.589886506106357,68.0,672.0,0.0,1,0,0,2.0,1.0,8.0,5.0,60.0,10200.0,0,1,0,240.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
152400.0,11.934263922234683,67.0,1350.0,336.0,1,0,0,2.0,1.5,7.0,5.0,63.0,8375.0,1,1,0,627.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
144000.0,11.877568578558138,38.0,904.0,704.0,1,0,0,3.0,1.0,8.0,5.0,66.8214,10200.0,0,1,0,912.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
173000.0,12.061046873479915,12.0,1291.0,1003.0,2,0,0,2.0,1.0,5.0,6.0,66.8214,2887.0,0,0,0,431.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
192000.0,12.165250651009918,31.0,2022.0,392.0,2,0,0,4.0,2.5,5.0,7.0,83.0,10005.0,1,1,0,505.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
245000.0,12.409013489526863,29.0,1524.0,599.0,2,0,0,3.0,2.0,6.0,7.0,82.0,20270.0,0,1,0,478.0,1,1,0.0,2.0,0,0,1,0,0,1,0,0
241500.0,12.394624752074764,54.0,1363.0,1289.0,2,0,0,2.0,1.0,7.0,7.0,73.0,39104.0,0,0,1,439.0,1,1,0.0,2.0,0,0,1,0,0,1,0,0
256000.0,12.4529327234617,54.0,1663.0,1116.0,2,0,0,2.0,1.0,6.0,4.0,74.7688,53227.0,0,0,1,529.0,1,1,0.0,2.0,0,0,1,0,0,1,0,0
177000.0,12.083905011555967,49.0,1357.0,719.0,1,0,0,2.0,1.0,7.0,6.0,124.0,11512.0,0,1,0,312.0,1,1,0.0,1.0,1,0,1,0,0,1,0,0
125600.0,11.740857533016236,60.0,1079.0,0.0,1,0,0,2.0,1.0,5.0,7.0,50.0,5190.0,1,1,0,249.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
155000.0,11.951180395901384,55.0,1094.0,500.0,1,0,0,3.0,1.0,5.0,6.0,85.0,10452.0,0,1,0,495.0,1,1,0.0,2.0,0,0,1,0,0,1,0,0
240000.0,12.388394202324129,100.0,2358.0,0.0,2,0,0,5.0,3.0,8.0,6.0,75.0,45600.0,1,0,0,360.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
260000.0,12.468436909997665,68.0,1518.0,1035.0,1,0,0,2.0,1.0,7.0,5.0,85.0,19550.0,0,1,1,0.0,0,1,0.0,2.0,0,0,1,0,0,1,0,0
185000.0,12.128111104060462,90.0,1674.0,0.0,1,0,0,4.0,2.0,7.0,6.0,66.0,21780.0,1,1,0,396.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
235000.0,12.367340793126296,73.0,2108.0,626.0,1,0,0,4.0,2.0,7.0,6.0,120.0,13728.0,1,1,0,540.0,1,1,0.0,2.0,0,0,1,0,0,1,0,0
159900.0,11.982303898822046,52.0,1509.0,870.0,1,0,0,3.0,1.0,6.0,5.0,68.0,9571.0,0,1,0,322.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
99600.0,11.50891744357269,33.0,864.0,864.0,1,0,0,2.0,1.0,5.0,5.0,50.0,9350.0,0,1,0,0.0,0,0,0.0,0.0,0,0,1,0,0,1,0,0
134500.0,11.809319478024031,46.0,1269.0,324.0,1,0,0,3.0,1.5,8.0,6.0,50.0,9360.0,1,1,0,280.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
119000.0,11.686878772093667,108.0,1367.0,632.0,1,0,0,4.0,1.0,8.0,5.0,50.0,8405.0,1,1,0,384.0,1,1,0.0,0.0,0,0,1,0,0,1,0,0
107500.0,11.585246126549855,98.0,1347.0,969.0,1,0,0,3.0,1.0,7.0,5.0,70.0,7000.0,1,1,0,0.0,0,1,0.0,0.0,0,0,1,0,0,1,0,0
125000.0,11.736069016284437,58.0,1164.0,1040.0,1,0,0,3.0,1.0,5.0,5.0,68.0,10880.0,0,1,0,240.0,1,0,0.0,0.0,0,0,1,0,0,1,0,0
79000.0,11.27720313144916,84.0,1096.0,0.0,1,0,1,2.0,1.0,5.0,6.0,60.0,9600.0,1,1,0,0.0,0,0,0.0,0.0,0,0,1,0,0,1,0,0
95000.0,11.461632170582678,67.0,1111.0,616.0,1,0,1,3.0,1.0,6.0,5.0,60.0,9084.0,1,1,0,200.0,1,0,0.0,0.0,0,0,1,0,0,1,0,0
262280.0,12.477167914377556,18.0,2329.0,1085.0,1,0,0,4.0,2.5,5.0,7.0,86.0,11839.0,1,1,0,514.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
260000.0,12.468436909997665,13.0,2814.0,779.0,1,0,0,4.0,2.5,5.0,6.0,117.6364,9771.0,1,1,0,614.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
226500.0,12.330500223905226,14.0,1626.0,1271.0,1,0,0,3.0,2.5,5.0,7.0,80.0,9938.0,0,1,0,534.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
225000.0,12.323855681186558,15.0,2200.0,355.0,1,0,0,4.0,2.5,5.0,7.0,67.4375,14171.0,1,1,0,453.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
229000.0,12.341477282536376,12.0,2037.0,0.0,1,0,0,3.0,2.5,5.0,7.0,85.0,10541.0,1,1,0,472.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
177439.0,12.086382166860469,1.0,1356.0,0.0,3,0,0,3.0,2.5,5.0,7.0,65.0,10616.0,1,1,0,484.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
248500.0,12.423198124518821,1.0,1615.0,0.0,3,0,0,3.0,2.0,5.0,8.0,65.0,9345.0,0,1,0,864.0,1,1,0.0,1.0,0,0,1,0,0,1,0,0
395039.0,12.886739773186576,0.0,1766.0,1153.0,3,1,0,3.0,2.5,5.0,9.0,91.0,11778.0,0,1,0,874.0,1,1,0.0,2.0,1,0,1,0,0,1,0,0
